,date,temperature_2m,wind_speed_10m,wind_direction_10m,latitude,longitude
267,2024-05-13 21:00:00+07:00,,,,-6.219151,106.801624
268,2024-05-14 20:00:00+07:00,,,,-6.219151,106.801624
269,2024-05-14 21:00:00+07:00,,,,-6.219151,106.801624
270,2024-05-15 20:00:00+07:00,,,,-6.219151,106.801624
271,2024-05-15 21:00:00+07:00,,,,-6.219151,106.801624
272,2024-05-16 20:00:00+07:00,,,,-6.219151,106.801624
273,2024-05-16 21:00:00+07:00,,,,-6.219151,106.801624
274,2024-05-17 20:00:00+07:00,,,,-6.219151,106.801624
275,2024-05-17 21:00:00+07:00,,,,-6.219151,106.801624
276,2024-05-18 20:00:00+07:00,,,,-6.219151,106.801624
277,2024-05-18 21:00:00+07:00,,,,-6.219151,106.801624
278,2024-05-19 20:00:00+07:00,,,,-6.219151,106.801624
279,2024-05-19 21:00:00+07:00,,,,-6.219151,106.801624
280,2024-05-20 20:00:00+07:00,,,,-6.219151,106.801624
281,2024-05-20 21:00:00+07:00,,,,-6.219151,106.801624
282,2024-05-21 20:00:00+07:00,,,,-6.219151,106.801624
283,2024-05-21 21:00:00+07:00,,,,-6.219151,106.801624
284,2024-05-22 20:00:00+07:00,,,,-6.219151,106.801624
285,2024-05-22 21:00:00+07:00,,,,-6.219151,106.801624
286,2024-05-23 20:00:00+07:00,,,,-6.219151,106.801624
287,2024-05-23 21:00:00+07:00,,,,-6.219151,106.801624
288,2024-05-24 20:00:00+07:00,,,,-6.219151,106.801624
289,2024-05-24 21:00:00+07:00,,,,-6.219151,106.801624
290,2024-05-25 20:00:00+07:00,,,,-6.219151,106.801624
291,2024-05-25 21:00:00+07:00,,,,-6.219151,106.801624
292,2024-05-26 20:00:00+07:00,,,,-6.219151,106.801624
293,2024-05-26 21:00:00+07:00,,,,-6.219151,106.801624
294,2024-05-27 20:00:00+07:00,,,,-6.219151,106.801624
295,2024-05-27 21:00:00+07:00,,,,-6.219151,106.801624
296,2024-05-28 20:00:00+07:00,,,,-6.219151,106.801624
297,2024-05-28 21:00:00+07:00,,,,-6.219151,106.801624
298,2024-05-29 20:00:00+07:00,,,,-6.219151,106.801624
299,2024-05-29 21:00:00+07:00,,,,-6.219151,106.801624
300,2024-05-30 20:00:00+07:00,,,,-6.219151,106.801624
301,2024-05-30 21:00:00+07:00,,,,-6.219151,106.801624
302,2024-05-31 20:00:00+07:00,,,,-6.219151,106.801624
303,2024-05-31 21:00:00+07:00,,,,-6.219151,106.801624
304,2024-06-01 20:00:00+07:00,,,,-6.219151,106.801624
305,2024-06-01 21:00:00+07:00,,,,-6.219151,106.801624
306,2024-06-02 20:00:00+07:00,,,,-6.219151,106.801624
307,2024-06-02 21:00:00+07:00,,,,-6.219151,106.801624
308,2024-06-03 20:00:00+07:00,,,,-6.219151,106.801624
